고유 번호,지침_원문,지침,오류 유형,디바이스,문제점 및 개선 방안,점검/문구 사용 시 주의사항,,,,,,,,,,,,,,,,,,,,,,
14,(응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,14. (응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,시간제한이 있는 콘텐츠를 제어할 수 있는 수단을 제공하지 않은 경우,공통,"로그인 세션 등 이용에 시간 제한이 있는 콘텐츠에는 제한까지 최소 20초 이상 남아 있는 상태에서 시간 제한을 해제하거나 연장할 수 있는 기능을 제공해야 함
1)시간 제한의 해제: 일반적인 사용자가 해제를 위한 컨트롤에 도달하여 조작하는 시간의 10배 이상의 시간을 제공해야 함
2)시간의 연장: 제한된 시간의 10배 이상의 시간 동안 콘텐츠를 이용할 수 있도록 제한 시간을 연장하는 기능을 제공",,,,,,,,,,,,,,,,,,,,,,,
14,(응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,14. (응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,시간제한이 있는 콘텐츠를 제어할 수 있는 수단을 제공하지 않은 경우,공통,"토스트 메시지가 일정 시간 동안만 짧게 제공되다 자동으로 숨겨져 스크린 리더 사용자는 메시지의 제공 여부를 알 수 없고 인지 기능에 문제가 있는 사용자는 메시지를 읽을 수 없음
1)스크린 리더 사용자를 위해 메시지 영역에 live region을 적용하고2)인지 장애 사용자를 위해 메시지 제공 시간의 제한을 제거하고 닫기 버튼을 제공하여 사용자가 원하는 때에만 닫히도록 구현하거나 개인화 페이지에 토스트 메시지의 제공 시간 또는 닫기 옵션을 노출할 수 있도록 별도 설정을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
14,(응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,14. (응답시간 조절) 시간제한이 있는 콘텐츠는 응답시간을 조절할 수 있어야 한다.,시간제한을 해제 또는 연장하는 방법에 충분한 시간을 제공하지 않은 경우,공통,"로그인 세션 등 이용에 시간 제한이 있는 콘텐츠에는 제한까지 최소 20초 이상 남아 있는 상태에서 시간 제한을 해제하거나 연장할 수 있는 기능을 제공해야 함
1)시간 제한의 해제: 일반적인 사용자가 해제를 위한 컨트롤에 도달하여 조작하는 시간의 10배 이상의 시간을 제공해야 함
2)시간의 연장: 제한된 시간의 10배 이상의 시간 동안 콘텐츠를 이용할 수 있도록 제한 시간을 연장하는 기능을 제공",,,,,,,,,,,,,,,,,,,,,,,
15,(정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,15. (정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,"시간에 따라 자동으로 변경되는 콘텐츠에 정지, 이전, 다음 기능이 없는 경우",공통,"일정 시간 간격을 두고 자동으로 변경되는 콘텐츠에 정지할 수 있는 수단을 제공하여, 사용자가 콘텐츠를 인지할 수 있는 충분한 시간을 보장해야 함",콘텐츠가 변경되는 한 줄짜리 공지사항 등,,,,,,,,,,,,,,,,,,,,,,
15,(정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,15. (정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,"시간에 따라 자동으로 변경되는 콘텐츠에 정지, 이전, 다음 기능이 없는 경우",공통,캐러셀 UI에 이전/다음 버튼 또는 인디케이터를 제공하여 사용자가 원하는 콘텐츠를 탐색할 수 있도록 해야 함,캐러셀 UI,,,,,,,,,,,,,,,,,,,,,,
15,(정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,15. (정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,"시간에 따라 자동으로 변경되는 콘텐츠에 정지, 이전, 다음 기능이 없는 경우",공통,"일정 시간이 지난 후에 레이어 팝업이 자동으로 닫혀 사용자는 팝업 내부 콘텐츠를 확인하기 어려움
콘텐츠의 이용 시간 제한을 제거하고 닫기 버튼을 제공하여 사용자가 명확하게 '닫기' 동작을 실행했을 때, 팝업이 닫히도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
15,(정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,15. (정지 기능 제공) 자동으로 변경되는 콘텐츠는 움직임을 제어할 수 있어야 한다.,시간에 따라 자동으로 변경되는 콘텐츠를 마우스와 키보드 또는 터치로 제어 불가능한 경우,공통,"캐러셀의 움직임을 정지할 수 있는 수단을 제공하고 있으나, 사용자가 상태의 변경을 의도하지 않았음에도 일정 시간 뒤에 정지 상태가 해제되고 있으므로 기능을 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
16,(깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,16. (깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,사전 경고 없이 초당 3~50회 깜빡이는 콘텐츠가 존재할 경우,공통,"1초에 세 번 이상 깜빡이는 콘텐츠가 제공되어 광과민성 발작 장애가 있는 사용자에게 위험이 될 수 있음 
깜빡이는 부분을 개선하거나, 해당 콘텐츠를 정적인 콘텐츠로 대체하여 개선해야 함",,,,,,,,,,,,,,,,,,,,,,,
16,(깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,16. (깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,사전 경고 없이 초당 3~50회 깜빡이는 콘텐츠가 존재할 경우,공통,"화면상에 깜빡임 효과를 사전 경고하고 있으나 피할 수 있는 방법을 제공하고 있지 않음
깜빡임 효과를 제공해야 한다면 해당 효과를 사전 경고하고 피할 수 있는 방법을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
16,(깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,16. (깜빡임과 번쩍임 사용 제한) 초당 3~50회 주기로 깜빡이거나 번쩍이는 콘텐츠를 제공하지 않아야 한다.,사전 경고 없이 초당 3~50회 깜빡이는 콘텐츠가 존재할 경우,공통,"화면상에 깜빡임 효과를 사전 경고하고 있지 않음
깜빡임 효과를 제공해야 한다면 해당 효과를 사전 경고하고 피할 수 있는 방법을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크를 제공하지 않은 경우,PC,"메인 콘텐츠로 이동하기 위한 건너뛰기 링크가 제공되지 않음
키보드 사용자가 웹 페이지에서 반복되는 영역(메인 메뉴 등)을 건너뛰어 핵심 콘텐츠 영역에 빠르게 접근할 수 있도록 개선해야 함","<!-- HTML-->
<div class=""skip_nav"">
	<a href=""#main"">본문 바로가기</a>
</div>
…
<div class=""container contents-body"" id=""main"" role=""main"">

/* CSS */
div.skip_nav a{
	position:absolute; 
	top:-50px; left:0; 
	width:100%; 
	height:50px; 
	line-height:50px; 
	color:#fff; 
	background-color:#000; 
}

div.skip_nav a:focus{top:0;}",,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크를 제공하지 않은 경우,Mobile,"메인 콘텐츠로 이동하기 위한 건너뛰기 링크가 제공되지 않음
스크린 리더 사용자가 웹 페이지에서 반복되는 영역(메인 메뉴 등)을 건너뛰어 핵심 콘텐츠 영역에 빠르게 접근할 수 있도록 개선해야 함","<!-- HTML-->
<div class=""skip_nav"">
	<a href=""#main"">본문 바로가기</a>
</div>
…
<div class=""container contents-body"" id=""main"" role=""main"">

/* CSS */
div.skip_nav a{
	position:absolute; 
	top:-50px; left:0; 
	width:100%; 
	height:50px; 
	line-height:50px; 
	color:#fff; 
	background-color:#000; 
}

div.skip_nav a:focus{top:0;}",,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,"건너뛰기 링크로 연결된 영역이 적절하지 않음
본문 바로가기 링크 실행 시, 웹페이지를 구성하는 콘텐츠 중 핵심이 되는 본문 영역으로 이동하도록 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,건너뛰기 링크는 웹 페이지에서 인터랙션할 수 있는 가장 첫 번째 요소로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,"건너뛰기 링크에서 호출한 id 값을 가진 영역이 본문에 존재하지 않음
본문에 해당하는 콘텐츠 영역에 id 속성을 선언하고 건너뛰기 링크의 목적지와 동일한 속성값을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,건너뛰기 링크에서 호출한 id 값의 오탈자를 수정하여 건너뛰기 링크가 정상적으로 동작할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,건너뛰기 링크와 연결된 본문 영역의 id 값 오탈자를 수정하여 건너뛰기 링크가 정상적으로 동작할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,PC,"건너뛰기 링크 실행 시 화면만 본문 영역으로 이동하고 있음
메인 콘텐츠 영역에 tabindex 속성을 선언하고 속성값을 -1로 부여하여 키보드 초점이 목적지로 이동할 수 있게 해야 함",,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,"2개 이상의 건너뛰기 링크를 제공하는 경우, '본문으로 건너뛰기'를 가장 먼저 마크업한 후, '메인 메뉴로 건너뛰기', '서브 메뉴로 건너뛰기' 등의 순으로 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,공통,여러 페이지에서 공통적으로 반복되는 영역이 없으므로 불필요한 건너뛰기 링크는 삭제해야 함,,,,,,,,,,,,,,,,,,,,,,,
17,(반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,17. (반복 영역 건너뛰기) 콘텐츠의 반복되는 영역은 건너뛸 수 있어야 한다.,건너뛰기 링크의 제공방법이 적절하지 않은 경우,PC,"건너 뛰기 링크는 키보드 또는 스크린 리더의 초점을 받았을 때, 시각적으로 표시될 수 있도록 구현해야 함","*pc에서만 진단

*모바일에서 잘 구동되는 사례 있으면 알려주세요!!",,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",페이지에 제목을 제공하지 않은 경우,공통,모든 웹 페이지에는 각 페이지의 주제를 대표하는 고유한 웹 페이지 제목을 간결하고 명확하게 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",페이지에 제목을 적절하게 제공하지 않은 경우,공통,"모든 페이지의 제목을 동일하게 제공하여 스크린 리더 사용자는 웹 페이지 로딩 시 원하는 목적지로 이동했는지 알 수 없으므로 현재 페이지의 경로 또는 내용을 적절하게 반영하는 내용으로 제목을 수정해야 함
페이지 제목의 경로는 '현재 페이지 제목 -  첫 번째 하위 메뉴 - 메인 메뉴'으로 제공하는 것이 바람직함",,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",페이지에 제목을 적절하게 제공하지 않은 경우,공통,현재 페이지의 경로 또는 내용을 적절하게 반영하는 내용으로 제목을 수정해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",페이지에 제목을 적절하게 제공하지 않은 경우,공통,"현재 페이지의 경로 또는 내용을 적절하게 반영하는 내용으로 제목을 수정해야 함
만약 상세 게시물의 제목을 <title>에 제공하여 모든 게시물의 페이지 타이틀을 고유하게 제공하기 어렵다면 '상세' 페이지임을 인지할 수 있도록 페이지 타이틀에 '상세'라는 텍스트를 추가 제공해야 함",게시물,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",페이지에 제목을 적절하게 제공하지 않은 경우,공통,페이지 제목에 사용된 불필요한 특수 문자를 삭제해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",프레임 요소에 제목을 제공하지 않은 경우,공통,"프레임 요소에는 title 속성을 사용하여, 프레임의 용도나 목적에 관한 설명을 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",프레임 요소에 제목을 제공하지 않은 경우,공통,사용자에게 콘텐츠를 제공하기 위한 목적이 아닌 프레임 요소에도 title 속성을 선언하고 '빈 프레임'또는 '내용없음'으로 값을 부여해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",프레임 요소에 제목을 적절하게 제공하지 않은 경우,공통,프레임의 제목은 프레임 콘텐츠의 용도/목적과 일치하는 내용으로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 제공하지 않은 경우,공통,콘텐츠 구획에는 <h1>~<h6> 태그를 사용하여 스크린 리더 사용자가 콘텐츠의 구조 파악과 탐색을 수행할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,콘텐츠 블록의 제목은 콘텐츠의 내용과 일치하는 내용으로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,제목 태그는 수준을 건너뛰지 않고 문서 구조에 맞추어 순차적으로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,"콘텐츠 블록의 제목이 아닌 요소에 제목 태그가 사용됨
의미에 적합한 태그로 마크업을 변경해야 함",,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,"의미적으로 헤딩에 해당하지 않는 콘텐츠를 (시각적 강조를 위해) 헤딩 태그로 제공함
콘텐츠의 의미에 맞는 태그/의미를 갖지 않는 태그로 마크업을 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,"페이지 내 제목 수준이 논리적 순서에 맞게 제공되지 않음
제목 태그는 h1 수준부터 시작하여 수준을 건너뛰지 않고 순차적으로 제공해야 함
스크린 리더 사용자의 사용성을 위해 h1 태그는 페이지에서 가장 중요한 구획에 한 번만 사용해야 함",,,,,,,,,,,,,,,,,,,,,,,
18,"(제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.","18. (제목 제공) 페이지, 프레임, 콘텐츠 블록에는 적절한 제목을 제공해야 한다.",콘텐츠 블록에 제목을 적절하게 제공하지 않은 경우,공통,"제목, 목록, 표 등의 구조화된 정보/요소를 시맨틱 마크업 하지 않고 시각적으로만 구분되도록 표현함
콘텐츠의 의미에 맞는 태그로 마크업을 수정해야 함",,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,(링크/컨트롤) 요소에 텍스트 레이블 또는 접근 가능한 이름을 제공하여 보조 기술 사용자도 동등한 정보를 전달받을 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,"title 속성은 보조적인 설명을 제공하기 위한 속성으로 링크의 접근 가능한 이름이 될 수 없음
링크에 텍스트 또는 이름을 제공하여 보조 기술 사용자도 동등한 정보를 전달받을 수 있도록 해야 함",,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,"링크 텍스트에 적용된 부적절한 스타일로 인해 스크린 리더에서 링크 목적지 정보에 접근할 수 없음
~속성 삭제 후 텍스트가 시각적으로만 표시되지 않을 수 있도록 적절한 스타일을 적용해야 함",,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,링크 텍스트를 정확한 내용으로 제공하여 보조 기술 사용자도 동등한 정보를 전달받을 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,"사용자와의 상호작용에 따라 상태가 변경되는 컨트롤 요소의 상태 정보를 시각적으로만 구분함 
스크린 리더가 접근할 수 있는 형태로 요소의 상태에 관한 부가 설명을 제공해야 함","탭 선택 상태
아코디언 펼침/접힘",,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,사용자와의 상호작용에 따라 상태가 변경되는 컨트롤 요소의 상태 정보는 정확한 내용으로 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,사용자와의 상호작용에 따라 상태가 변경되는 컨트롤 요소의 상태 정보는 요소의 부모/자식이 아닌 컨트롤 자체에 제공되어야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,한 페이지에 같은 이름을 가진 링크가 여러 개 있어 스크린 리더 사용자가 목적지를 혼동할 수 있으므로 각각의 링크에 정확한 이름을 제공하여 개선해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,링크 텍스트만으로 목적을 이해하기 어려우므로 title 속성을 활용하여 보조적인 설명을 제공해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,"레이블만으로 목적을 충분히 이해할 수 있음에도 불구하고 title 속성에 동일한 설명을 중복 제공함
스크린 리더 사용자가 동일한 내용을 중복 제공받지 않도록 title 속성을 삭제할 것을 권장함",,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,링크/버튼/컨트롤 요소의 이름은 웹문서의 주언어 속성과 일치하는 언어로 제공하여 스크린 리더 사용자들이 콘텐츠를 쉽게 이해할 수 있도록 해야 함,,,,,,,,,,,,,,,,,,,,,,,
19,(적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,19. (적절한 링크 텍스트) 링크 텍스트는 용도나 목적을 이해할 수 있도록 제공해야 한다.,목적이나 용도를 알기 어려운 링크 텍스트를 제공한 경우,공통,"링크 텍스트를 제공하지 않아 스크린 리더 사용자가 링크의 용도를 이해할 수 없음
링크를 통해 실행되는 기능 또는 연결되는 페이지 정보를 반영하여 링크 텍스트를 제공해야 함",,,,,,,,,,,,,,,,,,,,,,,
20,"(고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","20. (고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.",웹페이지로 제공되는 전자출판문서 콘텐츠에 대한 페이지 구분 정보를 제공하지 않은 경우,공통,"전자출판문서 형식의 웹페이지에 페이지 구분자 정보(현재 페이지, 전체 페이지)를 제공해야 함","예시 대상: 웹진 뷰어, e-book 뷰어 등
페이지 구분자(Page Break Locators) : 현재 페이지 정보
페이지로 이동할 수 있는 기능 (Page Break Navigation) : 페이지 이동 기능",,,,,,,,,,,,,,,,,,,,,,
20,"(고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.","20. (고정된 참조 위치 정보) 전자출판문서 형식의 웹 페이지는 각 페이지로 이동할 수 있는 기능이 있어야 하고, 서식이나 플랫폼에 상관없이 참조 위치 정보를 일관되게 제공ㆍ유지해야 한다.",웹페이지로 제공되는 전자출판문서 콘텐츠에 대한 페이지 이동 기능을 제공하지 않은 경우,공통,전자출판문서 형식의 웹페이지에는 각 페이지로 이동할 수 있는 기능(처음/이전/다음/끝 또는 페이지 번호 직접 입력)을 제공해야 함,"예시 대상: 웹진 뷰어, e-book 뷰어 등
페이지 구분자(Page Break Locators) : 현재 페이지 정보
페이지로 이동할 수 있는 기능 (Page Break Navigation) : 페이지 이동 기능",,,,,,,,,,,,,,,,,,,,,,
